StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Lombardy;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-36.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Bergamo;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-37.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Brescia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Como;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Cremona;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-39.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Lecco;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-39.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Lodi;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-43.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Mantua;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Milan;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-35.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;Monza/Brianza;Monza;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Pavia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-33.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Sondrio;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-24.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Varese;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-40.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Veneto;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-30.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Belluno;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Padua;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-40.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Rovigo;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-42.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Treviso;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-11.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Venezia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-25.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Verona;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Vicenza;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-31.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Emilia-Romagna;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-25.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Bologna;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Ferrara;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-31.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Forlì-Cesena;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-23.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Modena;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Parma;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-28.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Piacenza;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-19.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Ravenna;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-29.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;ReggioEmilia;Reggio Emilia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-29.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-24;2020-03-08;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Rimini;Italy;Europe;Direct Comparison to a Reference Period;Satellites;71.56;-41.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Lombardy;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-50.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Bergamo;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-53.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Brescia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-46.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Como;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-41.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Cremona;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-52.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Lecco;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-46.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Lodi;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Mantua;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-53.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Milan;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-54.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;Monza/Brianza;Monza;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-45.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Pavia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Sondrio;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-33.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Varese;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-44.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Veneto;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-44.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Belluno;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Padua;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-42.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Rovigo;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-52.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Treviso;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-45.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Venezia;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-47.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Verona;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-46.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Vicenza;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-40.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Emilia-Romagna;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-39.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Bologna;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-34.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Ferrara;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-47.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-08;2020-03-22;Filippini, Tommaso;10.1016/j.scitotenv.2020.140278;;Forlì-Cesena;Italy;Europe;Direct Comparison to a Reference Period;Satellites;84.88;-36.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
